agency_cd,location_id,datetime,parameter_cd,parameter_value
CDEC,ORD,2018-03-20T07:00:00Z,NA,6852
CDEC,ORD,2018-03-21T07:00:00Z,NA,7356
CDEC,ORD,2018-03-22T07:00:00Z,NA,16468
CDEC,ORD,2018-03-23T07:00:00Z,NA,25508
CDEC,ORD,2018-03-24T07:00:00Z,NA,15335
CDEC,ORD,2018-03-25T07:00:00Z,NA,12120
CDEC,ORD,2018-03-26T07:00:00Z,NA,9966
CDEC,ORD,2018-03-27T07:00:00Z,NA,8602
CDEC,ORD,2018-03-28T07:00:00Z,NA,7773
CDEC,ORD,2018-03-29T07:00:00Z,NA,7219
CDEC,ORD,2018-03-30T07:00:00Z,NA,6937
CDEC,ORD,2018-03-31T07:00:00Z,NA,6648
CDEC,ORD,2018-04-01T07:00:00Z,NA,6516
CDEC,ORD,2018-04-02T07:00:00Z,NA,6345
CDEC,ORD,2018-04-03T07:00:00Z,NA,6075
CDEC,ORD,2018-04-04T07:00:00Z,NA,5936
CDEC,ORD,2018-04-05T07:00:00Z,NA,5847
CDEC,ORD,2018-04-06T07:00:00Z,NA,6338
CDEC,ORD,2018-04-07T07:00:00Z,NA,28208
CDEC,ORD,2018-04-08T07:00:00Z,NA,43377
CDEC,ORD,2018-04-09T07:00:00Z,NA,18387
CDEC,ORD,2018-04-10T07:00:00Z,NA,13480
CDEC,ORD,2018-04-11T07:00:00Z,NA,11342
CDEC,ORD,2018-04-12T07:00:00Z,NA,10312
CDEC,ORD,2018-04-13T07:00:00Z,NA,9653
CDEC,ORD,2018-04-14T07:00:00Z,NA,8577
CDEC,ORD,2018-04-15T07:00:00Z,NA,7895
CDEC,ORD,2018-04-16T07:00:00Z,NA,7734
CDEC,ORD,2018-04-17T07:00:00Z,NA,8017
CDEC,ORD,2018-04-18T07:00:00Z,NA,7520
CDEC,ORD,2018-04-19T07:00:00Z,NA,7007
CDEC,ORD,2018-04-20T07:00:00Z,NA,6513
CDEC,ORD,2018-04-21T07:00:00Z,NA,6347
CDEC,ORD,2018-04-22T07:00:00Z,NA,6381
CDEC,ORD,2018-04-23T07:00:00Z,NA,6025
CDEC,ORD,2018-04-24T07:00:00Z,NA,6011
CDEC,ORD,2018-04-25T07:00:00Z,NA,6256
CDEC,ORD,2018-04-26T07:00:00Z,NA,6078
CDEC,ORD,2018-04-27T07:00:00Z,NA,5956
CDEC,ORD,2018-04-28T07:00:00Z,NA,6013
CDEC,ORD,2018-04-29T07:00:00Z,NA,6032
CDEC,ORD,2018-04-30T07:00:00Z,NA,6504
CDEC,ORD,2018-05-01T07:00:00Z,NA,6446
CDEC,ORD,2018-05-02T07:00:00Z,NA,6235
CDEC,ORD,2018-05-03T07:00:00Z,NA,5916
CDEC,ORD,2018-05-04T07:00:00Z,NA,5705
CDEC,ORD,2018-05-05T07:00:00Z,NA,5589
CDEC,ORD,2018-05-06T07:00:00Z,NA,6034
CDEC,ORD,2018-05-07T07:00:00Z,NA,6227
CDEC,ORD,2018-05-08T07:00:00Z,NA,6237
CDEC,ORD,2018-05-09T07:00:00Z,NA,6339
CDEC,ORD,2018-05-10T07:00:00Z,NA,6207
CDEC,ORD,2018-05-11T07:00:00Z,NA,6207
CDEC,ORD,2018-05-12T07:00:00Z,NA,6391
CDEC,ORD,2018-05-13T07:00:00Z,NA,6479
CDEC,ORD,2018-05-14T07:00:00Z,NA,6408
CDEC,ORD,2018-05-15T07:00:00Z,NA,6137
CDEC,ORD,2018-05-16T07:00:00Z,NA,6045
CDEC,ORD,2018-05-17T07:00:00Z,NA,6575
CDEC,ORD,2018-05-18T07:00:00Z,NA,6983
CDEC,ORD,2018-05-19T07:00:00Z,NA,7028
CDEC,ORD,2018-05-20T07:00:00Z,NA,7051
CDEC,ORD,2018-05-21T07:00:00Z,NA,7304
CDEC,ORD,2018-05-22T07:00:00Z,NA,7479
CDEC,ORD,2018-05-23T07:00:00Z,NA,7510
CDEC,ORD,2018-05-24T07:00:00Z,NA,7417
CDEC,ORD,2018-05-25T07:00:00Z,NA,7519
CDEC,ORD,2018-05-26T07:00:00Z,NA,7877
CDEC,ORD,2018-05-27T07:00:00Z,NA,8291
CDEC,ORD,2018-05-28T07:00:00Z,NA,8210
CDEC,ORD,2018-05-29T07:00:00Z,NA,7989
CDEC,ORD,2018-05-30T07:00:00Z,NA,7487
CDEC,ORD,2018-05-31T07:00:00Z,NA,7336
CDEC,ORD,2018-06-01T07:00:00Z,NA,6956
CDEC,ORD,2018-06-02T07:00:00Z,NA,6839
CDEC,ORD,2018-06-03T07:00:00Z,NA,6744
CDEC,ORD,2018-06-04T07:00:00Z,NA,6837
CDEC,ORD,2018-06-05T07:00:00Z,NA,6839
CDEC,ORD,2018-06-06T07:00:00Z,NA,6833
CDEC,ORD,2018-06-07T07:00:00Z,NA,6987
CDEC,ORD,2018-06-08T07:00:00Z,NA,6932
CDEC,ORD,2018-06-09T07:00:00Z,NA,6796
CDEC,ORD,2018-06-10T07:00:00Z,NA,6701
CDEC,ORD,2018-06-11T07:00:00Z,NA,6668
CDEC,ORD,2018-06-12T07:00:00Z,NA,6764
CDEC,ORD,2018-06-13T07:00:00Z,NA,6555
CDEC,ORD,2018-06-14T07:00:00Z,NA,6706
CDEC,ORD,2018-06-15T07:00:00Z,NA,6886
CDEC,ORD,2018-06-16T07:00:00Z,NA,7200
CDEC,ORD,2018-06-17T07:00:00Z,NA,7256
CDEC,ORD,2018-06-18T07:00:00Z,NA,7518
CDEC,ORD,2018-06-19T07:00:00Z,NA,8237
CDEC,ORD,2018-06-20T07:00:00Z,NA,8205
CDEC,ORD,2018-06-21T07:00:00Z,NA,7964
CDEC,ORD,2018-06-22T07:00:00Z,NA,7606
CDEC,ORD,2018-06-23T07:00:00Z,NA,7349
CDEC,ORD,2018-06-24T07:00:00Z,NA,7470
CDEC,ORD,2018-06-25T07:00:00Z,NA,7214
CDEC,ORD,2018-06-26T07:00:00Z,NA,7851
CDEC,ORD,2018-06-27T07:00:00Z,NA,7903
CDEC,ORD,2018-06-28T07:00:00Z,NA,7878
CDEC,ORD,2018-06-29T07:00:00Z,NA,7831
CDEC,ORD,2018-06-30T07:00:00Z,NA,8127
CDEC,ORD,2018-07-01T07:00:00Z,NA,8206
CDEC,ORD,2018-07-02T07:00:00Z,NA,8254
CDEC,ORD,2018-07-03T07:00:00Z,NA,8247
CDEC,ORD,2018-07-04T07:00:00Z,NA,8737
CDEC,ORD,2018-07-05T07:00:00Z,NA,8970
CDEC,ORD,2018-07-06T07:00:00Z,NA,8466
CDEC,ORD,2018-07-07T07:00:00Z,NA,8489
CDEC,ORD,2018-07-08T07:00:00Z,NA,8795
CDEC,ORD,2018-07-09T07:00:00Z,NA,8984
CDEC,ORD,2018-07-10T07:00:00Z,NA,9101
CDEC,ORD,2018-07-11T07:00:00Z,NA,9124
CDEC,ORD,2018-07-12T07:00:00Z,NA,8976
CDEC,ORD,2018-07-13T07:00:00Z,NA,8962
CDEC,ORD,2018-07-14T07:00:00Z,NA,8938
CDEC,ORD,2018-07-15T07:00:00Z,NA,8961
CDEC,ORD,2018-07-16T07:00:00Z,NA,9179
CDEC,ORD,2018-07-17T07:00:00Z,NA,9208
CDEC,ORD,2018-07-18T07:00:00Z,NA,9124
CDEC,ORD,2018-07-19T07:00:00Z,NA,8986
CDEC,ORD,2018-07-20T07:00:00Z,NA,8965
CDEC,ORD,2018-07-21T07:00:00Z,NA,8927
CDEC,ORD,2018-07-22T07:00:00Z,NA,9028
CDEC,ORD,2018-07-23T07:00:00Z,NA,9116
CDEC,ORD,2018-07-24T07:00:00Z,NA,9122
CDEC,ORD,2018-07-25T07:00:00Z,NA,9128
CDEC,ORD,2018-07-26T07:00:00Z,NA,9115
CDEC,ORD,2018-07-27T07:00:00Z,NA,8903
CDEC,ORD,2018-07-28T07:00:00Z,NA,8596
CDEC,ORD,2018-07-29T07:00:00Z,NA,9291
CDEC,ORD,2018-07-30T07:00:00Z,NA,9182
CDEC,ORD,2018-07-31T07:00:00Z,NA,9320
CDEC,ORD,2018-08-01T07:00:00Z,NA,9405
CDEC,ORD,2018-08-02T07:00:00Z,NA,9357
CDEC,ORD,2018-08-03T07:00:00Z,NA,9122
CDEC,ORD,2018-08-04T07:00:00Z,NA,9049
CDEC,ORD,2018-08-05T07:00:00Z,NA,9184
CDEC,ORD,2018-08-06T07:00:00Z,NA,8956
CDEC,ORD,2018-08-07T07:00:00Z,NA,8747
CDEC,ORD,2018-08-08T07:00:00Z,NA,8569
CDEC,ORD,2018-08-09T07:00:00Z,NA,8542
CDEC,ORD,2018-08-10T07:00:00Z,NA,8315
CDEC,ORD,2018-08-11T07:00:00Z,NA,8219
CDEC,ORD,2018-08-12T07:00:00Z,NA,8118
CDEC,ORD,2018-08-13T07:00:00Z,NA,7991
CDEC,ORD,2018-08-14T07:00:00Z,NA,7938
CDEC,ORD,2018-08-15T07:00:00Z,NA,7893
CDEC,ORD,2018-08-16T07:00:00Z,NA,7745
CDEC,ORD,2018-08-17T07:00:00Z,NA,7562
CDEC,ORD,2018-08-18T07:00:00Z,NA,7542
CDEC,ORD,2018-08-19T07:00:00Z,NA,7530
CDEC,ORD,2018-08-20T07:00:00Z,NA,7586
CDEC,ORD,2018-08-21T07:00:00Z,NA,7746
CDEC,ORD,2018-08-22T07:00:00Z,NA,7803
CDEC,ORD,2018-08-23T07:00:00Z,NA,7652
CDEC,ORD,2018-08-24T07:00:00Z,NA,7509
CDEC,ORD,2018-08-25T07:00:00Z,NA,7557
CDEC,ORD,2018-08-26T07:00:00Z,NA,7293
CDEC,ORD,2018-08-27T07:00:00Z,NA,7548
CDEC,ORD,2018-08-28T07:00:00Z,NA,7742
CDEC,ORD,2018-08-29T07:00:00Z,NA,7778
CDEC,ORD,2018-08-30T07:00:00Z,NA,7677
CDEC,ORD,2018-08-31T07:00:00Z,NA,7385
CDEC,ORD,2018-09-01T07:00:00Z,NA,7432
CDEC,ORD,2018-09-02T07:00:00Z,NA,7511
CDEC,ORD,2018-09-03T07:00:00Z,NA,7648
CDEC,ORD,2018-09-04T07:00:00Z,NA,7675
CDEC,ORD,2018-09-05T07:00:00Z,NA,7695
CDEC,ORD,2018-09-06T07:00:00Z,NA,7558
CDEC,ORD,2018-09-07T07:00:00Z,NA,7386
CDEC,ORD,2018-09-08T07:00:00Z,NA,7355
CDEC,ORD,2018-09-09T07:00:00Z,NA,7400
CDEC,ORD,2018-09-10T07:00:00Z,NA,7478
CDEC,ORD,2018-09-11T07:00:00Z,NA,7391
CDEC,ORD,2018-09-12T07:00:00Z,NA,7384
CDEC,ORD,2018-09-13T07:00:00Z,NA,7316
CDEC,ORD,2018-09-14T07:00:00Z,NA,7183
CDEC,ORD,2018-09-15T07:00:00Z,NA,7144
CDEC,ORD,2018-09-16T07:00:00Z,NA,7213
CDEC,ORD,2018-09-17T07:00:00Z,NA,7227
CDEC,ORD,2018-09-18T07:00:00Z,NA,7233
CDEC,ORD,2018-09-19T07:00:00Z,NA,7257
CDEC,ORD,2018-09-20T07:00:00Z,NA,7017
CDEC,ORD,2018-09-21T07:00:00Z,NA,6721
CDEC,ORD,2018-09-22T07:00:00Z,NA,6570
CDEC,ORD,2018-09-23T07:00:00Z,NA,6498
CDEC,ORD,2018-09-24T07:00:00Z,NA,6515
CDEC,ORD,2018-09-25T07:00:00Z,NA,6442
CDEC,ORD,2018-09-26T07:00:00Z,NA,6400
CDEC,ORD,2018-09-27T07:00:00Z,NA,6456
CDEC,ORD,2018-09-28T07:00:00Z,NA,6386
CDEC,ORD,2018-09-29T07:00:00Z,NA,6433
CDEC,ORD,2018-09-30T07:00:00Z,NA,6491
CDEC,ORD,2018-10-01T07:00:00Z,NA,6448
CDEC,ORD,2018-10-02T07:00:00Z,NA,6550
CDEC,ORD,2018-10-03T07:00:00Z,NA,6674
CDEC,ORD,2018-10-04T07:00:00Z,NA,6950
CDEC,ORD,2018-10-05T07:00:00Z,NA,7095
CDEC,ORD,2018-10-06T07:00:00Z,NA,7124
CDEC,ORD,2018-10-07T07:00:00Z,NA,6929
CDEC,ORD,2018-10-08T07:00:00Z,NA,6847
CDEC,ORD,2018-10-09T07:00:00Z,NA,6824
CDEC,ORD,2018-10-10T07:00:00Z,NA,6717
CDEC,ORD,2018-10-11T07:00:00Z,NA,6617
CDEC,ORD,2018-10-12T07:00:00Z,NA,6551
CDEC,ORD,2018-10-13T07:00:00Z,NA,6499
CDEC,ORD,2018-10-14T07:00:00Z,NA,6535
CDEC,ORD,2018-10-15T07:00:00Z,NA,6459
CDEC,ORD,2018-10-16T07:00:00Z,NA,6328
CDEC,ORD,2018-10-17T07:00:00Z,NA,6352
CDEC,ORD,2018-10-18T07:00:00Z,NA,6364
CDEC,ORD,2018-10-19T07:00:00Z,NA,6246
CDEC,ORD,2018-10-20T07:00:00Z,NA,6101
CDEC,ORD,2018-10-21T07:00:00Z,NA,NA
CDEC,ORD,2018-10-22T07:00:00Z,NA,NA
CDEC,ORD,2018-10-23T07:00:00Z,NA,NA
CDEC,ORD,2018-10-24T07:00:00Z,NA,NA
CDEC,ORD,2018-10-25T07:00:00Z,NA,NA
CDEC,ORD,2018-10-26T07:00:00Z,NA,NA
CDEC,ORD,2018-10-27T07:00:00Z,NA,NA
CDEC,ORD,2018-10-28T07:00:00Z,NA,NA
CDEC,ORD,2018-10-29T07:00:00Z,NA,NA
CDEC,ORD,2018-10-30T07:00:00Z,NA,NA
CDEC,ORD,2018-10-31T07:00:00Z,NA,NA
CDEC,ORD,2018-11-01T07:00:00Z,NA,NA
CDEC,ORD,2018-11-02T07:00:00Z,NA,NA
CDEC,ORD,2018-11-03T07:00:00Z,NA,NA
CDEC,ORD,2018-11-04T07:00:00Z,NA,NA
CDEC,ORD,2018-11-05T08:00:00Z,NA,NA
CDEC,ORD,2018-11-06T08:00:00Z,NA,4474
CDEC,ORD,2018-11-07T08:00:00Z,NA,4395
CDEC,ORD,2018-11-08T08:00:00Z,NA,4161
CDEC,ORD,2018-11-09T08:00:00Z,NA,4039
CDEC,ORD,2018-11-10T08:00:00Z,NA,3989
CDEC,ORD,2018-11-11T08:00:00Z,NA,4018
CDEC,ORD,2018-11-12T08:00:00Z,NA,4004
CDEC,ORD,2018-11-13T08:00:00Z,NA,4021
CDEC,ORD,2018-11-14T08:00:00Z,NA,4041
CDEC,ORD,2018-11-15T08:00:00Z,NA,4069
CDEC,ORD,2018-11-16T08:00:00Z,NA,4100
CDEC,ORD,2018-11-17T08:00:00Z,NA,4212
CDEC,ORD,2018-11-18T08:00:00Z,NA,4684
CDEC,ORD,2018-11-19T08:00:00Z,NA,4829
CDEC,ORD,2018-11-20T08:00:00Z,NA,4829
CDEC,ORD,2018-11-21T08:00:00Z,NA,4945
CDEC,ORD,2018-11-22T08:00:00Z,NA,5113
CDEC,ORD,2018-11-23T08:00:00Z,NA,5302
CDEC,ORD,2018-11-24T08:00:00Z,NA,5653
CDEC,ORD,2018-11-25T08:00:00Z,NA,5832
CDEC,ORD,2018-11-26T08:00:00Z,NA,5486
CDEC,ORD,2018-11-27T08:00:00Z,NA,5242
CDEC,ORD,2018-11-28T08:00:00Z,NA,5359
CDEC,ORD,2018-11-29T08:00:00Z,NA,6131
CDEC,ORD,2018-11-30T08:00:00Z,NA,11870
CDEC,ORD,2018-12-01T08:00:00Z,NA,7700
CDEC,ORD,2018-12-02T08:00:00Z,NA,5813
CDEC,ORD,2018-12-03T08:00:00Z,NA,5415
CDEC,ORD,2018-12-04T08:00:00Z,NA,5050
CDEC,ORD,2018-12-05T08:00:00Z,NA,4798
CDEC,ORD,2018-12-06T08:00:00Z,NA,4725
CDEC,ORD,2018-12-07T08:00:00Z,NA,4651
CDEC,ORD,2018-12-08T08:00:00Z,NA,4596
CDEC,ORD,2018-12-09T08:00:00Z,NA,4533
CDEC,ORD,2018-12-10T08:00:00Z,NA,4524
CDEC,ORD,2018-12-11T08:00:00Z,NA,4508
CDEC,ORD,2018-12-12T08:00:00Z,NA,4472
CDEC,ORD,2018-12-13T08:00:00Z,NA,4467
CDEC,ORD,2018-12-14T08:00:00Z,NA,4481
CDEC,ORD,2018-12-15T08:00:00Z,NA,4565
CDEC,ORD,2018-12-16T08:00:00Z,NA,5106
CDEC,ORD,2018-12-17T08:00:00Z,NA,17528
CDEC,ORD,2018-12-18T08:00:00Z,NA,16078
CDEC,ORD,2018-12-19T08:00:00Z,NA,8111
CDEC,ORD,2018-12-20T08:00:00Z,NA,6914
CDEC,ORD,2018-12-21T08:00:00Z,NA,6344
CDEC,ORD,2018-12-22T08:00:00Z,NA,7335
CDEC,ORD,2018-12-23T08:00:00Z,NA,6418
CDEC,ORD,2018-12-24T08:00:00Z,NA,6049
CDEC,ORD,2018-12-25T08:00:00Z,NA,15317
CDEC,ORD,2018-12-26T08:00:00Z,NA,12025
CDEC,ORD,2018-12-27T08:00:00Z,NA,8181
CDEC,ORD,2018-12-28T08:00:00Z,NA,6851
CDEC,ORD,2018-12-29T08:00:00Z,NA,6140
CDEC,ORD,2018-12-30T08:00:00Z,NA,5754
CDEC,ORD,2018-12-31T08:00:00Z,NA,5532
CDEC,ORD,2019-01-01T08:00:00Z,NA,5300
CDEC,ORD,2019-01-02T08:00:00Z,NA,5183
CDEC,ORD,2019-01-03T08:00:00Z,NA,5132
CDEC,ORD,2019-01-04T08:00:00Z,NA,5068
CDEC,ORD,2019-01-05T08:00:00Z,NA,5082
CDEC,ORD,2019-01-06T08:00:00Z,NA,6615
CDEC,ORD,2019-01-07T08:00:00Z,NA,20520
CDEC,ORD,2019-01-08T08:00:00Z,NA,14190
CDEC,ORD,2019-01-09T08:00:00Z,NA,28617
CDEC,ORD,2019-01-10T08:00:00Z,NA,32517
CDEC,ORD,2019-01-11T08:00:00Z,NA,15274
CDEC,ORD,2019-01-12T08:00:00Z,NA,11262
CDEC,ORD,2019-01-13T08:00:00Z,NA,9424
CDEC,ORD,2019-01-14T08:00:00Z,NA,8369
CDEC,ORD,2019-01-15T08:00:00Z,NA,7689
CDEC,ORD,2019-01-16T08:00:00Z,NA,15368
CDEC,ORD,2019-01-17T08:00:00Z,NA,62666
CDEC,ORD,2019-01-18T08:00:00Z,NA,62800
CDEC,ORD,2019-01-19T08:00:00Z,NA,28538
CDEC,ORD,2019-01-20T08:00:00Z,NA,27860
CDEC,ORD,2019-01-21T08:00:00Z,NA,43374
CDEC,ORD,2019-01-22T08:00:00Z,NA,29391
CDEC,ORD,2019-01-23T08:00:00Z,NA,20390
CDEC,ORD,2019-01-24T08:00:00Z,NA,17109
CDEC,ORD,2019-01-25T08:00:00Z,NA,14679
CDEC,ORD,2019-01-26T08:00:00Z,NA,12318
CDEC,ORD,2019-01-27T08:00:00Z,NA,10871
CDEC,ORD,2019-01-28T08:00:00Z,NA,9720
CDEC,ORD,2019-01-29T08:00:00Z,NA,9166
CDEC,ORD,2019-01-30T08:00:00Z,NA,8781
CDEC,ORD,2019-01-31T08:00:00Z,NA,8505
CDEC,ORD,2019-02-01T08:00:00Z,NA,8245
CDEC,ORD,2019-02-02T08:00:00Z,NA,19257
CDEC,ORD,2019-02-03T08:00:00Z,NA,55764
CDEC,ORD,2019-02-04T08:00:00Z,NA,43247
CDEC,ORD,2019-02-05T08:00:00Z,NA,41071
CDEC,ORD,2019-02-06T08:00:00Z,NA,22556
CDEC,ORD,2019-02-07T08:00:00Z,NA,17816
CDEC,ORD,2019-02-08T08:00:00Z,NA,15606
CDEC,ORD,2019-02-09T08:00:00Z,NA,14489
CDEC,ORD,2019-02-10T08:00:00Z,NA,13968
CDEC,ORD,2019-02-11T08:00:00Z,NA,13579
CDEC,ORD,2019-02-12T08:00:00Z,NA,12428
CDEC,ORD,2019-02-13T08:00:00Z,NA,30686
CDEC,ORD,2019-02-14T08:00:00Z,NA,76793
CDEC,ORD,2019-02-15T08:00:00Z,NA,93228
CDEC,ORD,2019-02-16T08:00:00Z,NA,57698
CDEC,ORD,2019-02-17T08:00:00Z,NA,32682
CDEC,ORD,2019-02-18T08:00:00Z,NA,25191
CDEC,ORD,2019-02-19T08:00:00Z,NA,20720
CDEC,ORD,2019-02-20T08:00:00Z,NA,18080
CDEC,ORD,2019-02-21T08:00:00Z,NA,16399
CDEC,ORD,2019-02-22T08:00:00Z,NA,14886
CDEC,ORD,2019-02-23T08:00:00Z,NA,13512
CDEC,ORD,2019-02-24T08:00:00Z,NA,12477
CDEC,ORD,2019-02-25T08:00:00Z,NA,12050
CDEC,ORD,2019-02-26T08:00:00Z,NA,26170
CDEC,ORD,2019-02-27T08:00:00Z,NA,71858
CDEC,ORD,2019-02-28T08:00:00Z,NA,90680
CDEC,ORD,2019-03-01T08:00:00Z,NA,70020
CDEC,ORD,2019-03-02T08:00:00Z,NA,60924
CDEC,ORD,2019-03-03T08:00:00Z,NA,63708
CDEC,ORD,2019-03-04T08:00:00Z,NA,65540
CDEC,ORD,2019-03-05T08:00:00Z,NA,63643
CDEC,ORD,2019-03-06T08:00:00Z,NA,67353
CDEC,ORD,2019-03-07T08:00:00Z,NA,81787
CDEC,ORD,2019-03-08T08:00:00Z,NA,79442
CDEC,ORD,2019-03-09T08:00:00Z,NA,76895
CDEC,ORD,2019-03-10T08:00:00Z,NA,72769
CDEC,ORD,2019-03-11T07:00:00Z,NA,71857
CDEC,ORD,2019-03-12T07:00:00Z,NA,63988
CDEC,ORD,2019-03-13T07:00:00Z,NA,59201
CDEC,ORD,2019-03-14T07:00:00Z,NA,55618
CDEC,ORD,2019-03-15T07:00:00Z,NA,52259
CDEC,ORD,2019-03-16T07:00:00Z,NA,45649
CDEC,ORD,2019-03-17T07:00:00Z,NA,40463
CDEC,ORD,2019-03-18T07:00:00Z,NA,35217
CDEC,ORD,2019-03-19T07:00:00Z,NA,30817
CDEC,ORD,2019-03-20T07:00:00Z,NA,27697
CDEC,ORD,2019-03-21T07:00:00Z,NA,27276
CDEC,ORD,2019-03-22T07:00:00Z,NA,24792
CDEC,ORD,2019-03-23T07:00:00Z,NA,22707
CDEC,ORD,2019-03-24T07:00:00Z,NA,23664
CDEC,ORD,2019-03-25T07:00:00Z,NA,21443
CDEC,ORD,2019-03-26T07:00:00Z,NA,30400
CDEC,ORD,2019-03-27T07:00:00Z,NA,36267
CDEC,ORD,2019-03-28T07:00:00Z,NA,55703
CDEC,ORD,2019-03-29T07:00:00Z,NA,46568
CDEC,ORD,2019-03-30T07:00:00Z,NA,38776
CDEC,ORD,2019-03-31T07:00:00Z,NA,33341
CDEC,ORD,2019-04-01T07:00:00Z,NA,30530
CDEC,ORD,2019-04-02T07:00:00Z,NA,29531
CDEC,ORD,2019-04-03T07:00:00Z,NA,35694
CDEC,ORD,2019-04-04T07:00:00Z,NA,35882
CDEC,ORD,2019-04-05T07:00:00Z,NA,39088
CDEC,ORD,2019-04-06T07:00:00Z,NA,43176
CDEC,ORD,2019-04-07T07:00:00Z,NA,44678
CDEC,ORD,2019-04-08T07:00:00Z,NA,42773
CDEC,ORD,2019-04-09T07:00:00Z,NA,48887
CDEC,ORD,2019-04-10T07:00:00Z,NA,57270
CDEC,ORD,2019-04-11T07:00:00Z,NA,53970
CDEC,ORD,2019-04-12T07:00:00Z,NA,51507
CDEC,ORD,2019-04-13T07:00:00Z,NA,49602
CDEC,ORD,2019-04-14T07:00:00Z,NA,48697
CDEC,ORD,2019-04-15T07:00:00Z,NA,44892
CDEC,ORD,2019-04-16T07:00:00Z,NA,39929
CDEC,ORD,2019-04-17T07:00:00Z,NA,35106
CDEC,ORD,2019-04-18T07:00:00Z,NA,29788
CDEC,ORD,2019-04-19T07:00:00Z,NA,26573
CDEC,ORD,2019-04-20T07:00:00Z,NA,24321
CDEC,ORD,2019-04-21T07:00:00Z,NA,22128
CDEC,ORD,2019-04-22T07:00:00Z,NA,19634
CDEC,ORD,2019-04-23T07:00:00Z,NA,17200
CDEC,ORD,2019-04-24T07:00:00Z,NA,15477
CDEC,ORD,2019-04-25T07:00:00Z,NA,14399
CDEC,ORD,2019-04-26T07:00:00Z,NA,13417
CDEC,ORD,2019-04-27T07:00:00Z,NA,12727
CDEC,ORD,2019-04-28T07:00:00Z,NA,11962
CDEC,ORD,2019-04-29T07:00:00Z,NA,11263
CDEC,ORD,2019-04-30T07:00:00Z,NA,10659
CDEC,ORD,2019-05-01T07:00:00Z,NA,9659
CDEC,ORD,2019-05-02T07:00:00Z,NA,8830
CDEC,ORD,2019-05-03T07:00:00Z,NA,8281
CDEC,ORD,2019-05-04T07:00:00Z,NA,8122
CDEC,ORD,2019-05-05T07:00:00Z,NA,9431
CDEC,ORD,2019-05-06T07:00:00Z,NA,9595
CDEC,ORD,2019-05-07T07:00:00Z,NA,9528
CDEC,ORD,2019-05-08T07:00:00Z,NA,9387
CDEC,ORD,2019-05-09T07:00:00Z,NA,9171
CDEC,ORD,2019-05-10T07:00:00Z,NA,8937
CDEC,ORD,2019-05-11T07:00:00Z,NA,8712
CDEC,ORD,2019-05-12T07:00:00Z,NA,8785
CDEC,ORD,2019-05-13T07:00:00Z,NA,8774
CDEC,ORD,2019-05-14T07:00:00Z,NA,8783
CDEC,ORD,2019-05-15T07:00:00Z,NA,8872
CDEC,ORD,2019-05-16T07:00:00Z,NA,10245
CDEC,ORD,2019-05-17T07:00:00Z,NA,12202
CDEC,ORD,2019-05-18T07:00:00Z,NA,11820
CDEC,ORD,2019-05-19T07:00:00Z,NA,12243
CDEC,ORD,2019-05-20T07:00:00Z,NA,13880
CDEC,ORD,2019-05-21T07:00:00Z,NA,12351
CDEC,ORD,2019-05-22T07:00:00Z,NA,12349
CDEC,ORD,2019-05-23T07:00:00Z,NA,12223
CDEC,ORD,2019-05-24T07:00:00Z,NA,11845
CDEC,ORD,2019-05-25T07:00:00Z,NA,11359
CDEC,ORD,2019-05-26T07:00:00Z,NA,14610
CDEC,ORD,2019-05-27T07:00:00Z,NA,17150
CDEC,ORD,2019-05-28T07:00:00Z,NA,13589
CDEC,ORD,2019-05-29T07:00:00Z,NA,12182
CDEC,ORD,2019-05-30T07:00:00Z,NA,11808
CDEC,ORD,2019-05-31T07:00:00Z,NA,15969
CDEC,ORD,2019-06-01T07:00:00Z,NA,15872
CDEC,ORD,2019-06-02T07:00:00Z,NA,15400
CDEC,ORD,2019-06-03T07:00:00Z,NA,15125
CDEC,ORD,2019-06-04T07:00:00Z,NA,14727
CDEC,ORD,2019-06-05T07:00:00Z,NA,14118
CDEC,ORD,2019-06-06T07:00:00Z,NA,13521
CDEC,ORD,2019-06-07T07:00:00Z,NA,12983
CDEC,ORD,2019-06-08T07:00:00Z,NA,12786
CDEC,ORD,2019-06-09T07:00:00Z,NA,12546
CDEC,ORD,2019-06-10T07:00:00Z,NA,12447
CDEC,ORD,2019-06-11T07:00:00Z,NA,12087
CDEC,ORD,2019-06-12T07:00:00Z,NA,10798
CDEC,ORD,2019-06-13T07:00:00Z,NA,9507
CDEC,ORD,2019-06-14T07:00:00Z,NA,9272
CDEC,ORD,2019-06-15T07:00:00Z,NA,9416
CDEC,ORD,2019-06-16T07:00:00Z,NA,9215
CDEC,ORD,2019-06-17T07:00:00Z,NA,9171
CDEC,ORD,2019-06-18T07:00:00Z,NA,8749
CDEC,ORD,2019-06-19T07:00:00Z,NA,8566
CDEC,ORD,2019-06-20T07:00:00Z,NA,8409
CDEC,ORD,2019-06-21T07:00:00Z,NA,8187
CDEC,ORD,2019-06-22T07:00:00Z,NA,8043
CDEC,ORD,2019-06-23T07:00:00Z,NA,8046
CDEC,ORD,2019-06-24T07:00:00Z,NA,8060
CDEC,ORD,2019-06-25T07:00:00Z,NA,7892
CDEC,ORD,2019-06-26T07:00:00Z,NA,7846
CDEC,ORD,2019-06-27T07:00:00Z,NA,7671
